scenario_id,recommendation_id,trial_number,fund_a,fund_b
2e1e164a-699c-4c00-acff-61a98e23ddec,c929a691-da4c-4175-a0e0-ac19b5f66485,237,42,58
2e1e164a-699c-4c00-acff-61a98e23ddec,ba5a584c-a433-4176-b104-49b804cc016a,238,53,47
2e1e164a-699c-4c00-acff-61a98e23ddec,f0855069-36fe-4130-bd80-85eea06d8480,239,57,43
2e1e164a-699c-4c00-acff-61a98e23ddec,0aaf72e9-7d23-488d-8e5f-2cb0e2cc6bd4,240,57,43
2e1e164a-699c-4c00-acff-61a98e23ddec,9e7966dc-067e-41a4-a96b-8ea63d049b13,241,20,80
2e1e164a-699c-4c00-acff-61a98e23ddec,4341e7c2-e156-45d6-920f-efb3b3a4eea0,242,53,47
2e1e164a-699c-4c00-acff-61a98e23ddec,58761819-b6f4-4775-a43d-7d4a74748db8,243,41,59
2e1e164a-699c-4c00-acff-61a98e23ddec,d1e3a835-7fda-41d0-ab55-f2ed743b0862,244,41,59
2e1e164a-699c-4c00-acff-61a98e23ddec,1a9399b0-34ed-4ac9-a239-f60644726839,245,41,59
2e1e164a-699c-4c00-acff-61a98e23ddec,ce375c83-7dec-4804-80b7-b7b0a5d4670a,246,23,77
2e1e164a-699c-4c00-acff-61a98e23ddec,d08e5a02-0ac7-4379-884b-fba5faee3cd3,247,25,75
2e1e164a-699c-4c00-acff-61a98e23ddec,1e76e30a-f277-4b0e-8f2b-569f5cdbeca6,248,33,67
2e1e164a-699c-4c00-acff-61a98e23ddec,571fa3b5-8e70-4e5e-ae31-36dc66279704,249,19,81
2e1e164a-699c-4c00-acff-61a98e23ddec,ea563f1b-f5a5-4798-88cf-47b63ab72683,250,53,47
2e1e164a-699c-4c00-acff-61a98e23ddec,f4ff74b9-402b-431a-89db-979ee213ab8b,251,39,61
2e1e164a-699c-4c00-acff-61a98e23ddec,7db23950-f1a2-496f-9068-b42c49e7988a,252,31,69
2e1e164a-699c-4c00-acff-61a98e23ddec,c1588563-9aef-46c4-a50e-1de390f38a43,253,35,65
2e1e164a-699c-4c00-acff-61a98e23ddec,62a557b2-d813-4eb5-99a6-a6304f17b179,254,35,65
2e1e164a-699c-4c00-acff-61a98e23ddec,da0dc3d8-08b8-4059-8adf-3f4383183b5c,255,37,63
2e1e164a-699c-4c00-acff-61a98e23ddec,b61bce72-6546-41b8-a8cf-cc18a29e7ea6,256,39,61
2e1e164a-699c-4c00-acff-61a98e23ddec,69fcce2d-6ec4-4e78-8ae0-90290e97cc72,257,44,56
2e1e164a-699c-4c00-acff-61a98e23ddec,6516d6b7-5068-4b80-8192-b822b50f05ab,258,32,68
2e1e164a-699c-4c00-acff-61a98e23ddec,a4b24e80-c21d-4dae-b8be-86e97adc378a,259,47,53
2e1e164a-699c-4c00-acff-61a98e23ddec,a4b8aac2-35c8-4a89-b980-43018b9d15c1,260,44,56
2e1e164a-699c-4c00-acff-61a98e23ddec,d791f2dc-f6fb-478a-889d-b7bbe15fb063,261,36,64
2e1e164a-699c-4c00-acff-61a98e23ddec,e76504b8-7030-432c-8036-ce8a554cc1b6,262,26,74
2e1e164a-699c-4c00-acff-61a98e23ddec,dd3f56ea-943f-4316-aa18-e0c289ca5e09,263,44,56
2e1e164a-699c-4c00-acff-61a98e23ddec,77642c2c-d831-47b9-9c96-57602a4d0843,264,44,56
2e1e164a-699c-4c00-acff-61a98e23ddec,885e289f-f682-4ba7-a3d4-cd86a0ee37b5,265,44,56
2e1e164a-699c-4c00-acff-61a98e23ddec,644a9f1c-8767-4cf4-97a9-51a01c759f64,266,52,48
2e1e164a-699c-4c00-acff-61a98e23ddec,7b26da74-ae1e-4cb9-a706-26d870e82e33,267,47,53
2e1e164a-699c-4c00-acff-61a98e23ddec,3cb5bea3-099f-4a93-bcd4-8be41e9f18ec,268,44,56
2e1e164a-699c-4c00-acff-61a98e23ddec,8ac5e626-de51-4ee2-9a51-982b08da5088,269,43,57
2e1e164a-699c-4c00-acff-61a98e23ddec,3145894f-5c15-48c5-bd30-6d0d5a1b1260,270,44,56
2e1e164a-699c-4c00-acff-61a98e23ddec,11b12908-9410-48a2-b283-5fb69f706a3d,271,50,50
2e1e164a-699c-4c00-acff-61a98e23ddec,9588f9bd-442a-4dcb-85ee-85034025fed0,272,42,58
2e1e164a-699c-4c00-acff-61a98e23ddec,2b61a629-2444-4538-a92c-bfcf02a21ea4,273,47,53
2e1e164a-699c-4c00-acff-61a98e23ddec,2ac755a4-6aa8-4ea9-a1f0-22d313c629a8,274,45,55
2e1e164a-699c-4c00-acff-61a98e23ddec,b2c16ddc-e6af-4c0c-a05b-a7b89271b061,275,52,48
2e1e164a-699c-4c00-acff-61a98e23ddec,4b2346da-7865-4753-bc9d-d9b4a7b45917,276,45,55
2e1e164a-699c-4c00-acff-61a98e23ddec,89096e38-4011-40e9-9d9e-85331da1c78e,277,49,51
2e1e164a-699c-4c00-acff-61a98e23ddec,f7e61409-2d8a-4c89-ae6c-b7069a9390cc,278,34,66
2e1e164a-699c-4c00-acff-61a98e23ddec,9bb30bf7-16b5-4e89-9683-e3950ff7bf2d,279,24,76
2e1e164a-699c-4c00-acff-61a98e23ddec,2b454e00-7e89-4a92-9737-bc1f2435fceb,280,26,74
2e1e164a-699c-4c00-acff-61a98e23ddec,b42caab0-6795-451d-a44a-ffd2ed519e8e,281,33,67
2e1e164a-699c-4c00-acff-61a98e23ddec,be91e59d-6c80-4a03-ba67-e0f27db4ffce,282,27,73
2e1e164a-699c-4c00-acff-61a98e23ddec,347abe65-a4b1-4505-a057-7c1c65ccdfe7,283,44,56
2e1e164a-699c-4c00-acff-61a98e23ddec,4b35e6bf-55eb-4dc7-9305-87506990639f,284,50,50
2e1e164a-699c-4c00-acff-61a98e23ddec,844184ca-52c7-44b8-af4e-7b2eb7452915,285,46,54
2e1e164a-699c-4c00-acff-61a98e23ddec,ed869c1e-8220-4d99-9aa0-be6d867e8cdc,286,26,74
2e1e164a-699c-4c00-acff-61a98e23ddec,2a17cbac-7a4a-4bce-b6ac-2f28496d9838,287,36,64
2e1e164a-699c-4c00-acff-61a98e23ddec,d697d1c1-f8ce-4627-83b1-b4a285e6e1fb,288,31,69
2e1e164a-699c-4c00-acff-61a98e23ddec,87b35d13-8887-4517-bfee-bae7c0ab254e,289,36,64
2e1e164a-699c-4c00-acff-61a98e23ddec,1f962cd9-3dcf-43c0-8def-43b1eb329883,290,36,64
2e1e164a-699c-4c00-acff-61a98e23ddec,8032d1f1-fa11-43dd-8cb2-94a37572ac0d,291,39,61
2e1e164a-699c-4c00-acff-61a98e23ddec,96990521-d4df-4440-9329-9b4fef4a661f,292,53,47
2e1e164a-699c-4c00-acff-61a98e23ddec,3a60642f-9832-4f5e-8551-136b4100ba0a,293,20,80
2e1e164a-699c-4c00-acff-61a98e23ddec,f3c88090-da96-4f92-9f38-9434e269792e,294,50,50
2e1e164a-699c-4c00-acff-61a98e23ddec,68f68fcf-a46f-46a2-aca9-e5a237b2d001,295,49,51
2e1e164a-699c-4c00-acff-61a98e23ddec,e9187e14-2a52-4d26-b4a1-7bfcef966fef,296,43,57
2e1e164a-699c-4c00-acff-61a98e23ddec,f55faf78-f1c1-4bde-8fac-994cc59ed6f3,297,50,50
2e1e164a-699c-4c00-acff-61a98e23ddec,0bf9579b-1bcb-4666-bf7f-167f8507744c,298,52,48
2e1e164a-699c-4c00-acff-61a98e23ddec,0885cc15-cba4-491e-b66e-aa884031818b,299,60,40
2e1e164a-699c-4c00-acff-61a98e23ddec,edb3b039-c24d-4e32-b2ad-170d7f70cebf,300,59,41
