scenario_id,recommendation_id,trial_number,fund_a,fund_b
b8426ff5-c6f2-4f25-a259-764e993ffa29,c6b7f1e5-d3e6-4b87-93c8-e9a47225f3c3,232,69,31
b8426ff5-c6f2-4f25-a259-764e993ffa29,40edbfc1-fff2-4abb-98ee-8f2196095475,233,68,32
b8426ff5-c6f2-4f25-a259-764e993ffa29,8e09d6a0-3f52-483e-bc01-d4e1fa474104,234,68,32
b8426ff5-c6f2-4f25-a259-764e993ffa29,b574d4a3-9409-447a-90dd-7fa257d87412,235,58,42
b8426ff5-c6f2-4f25-a259-764e993ffa29,8298d68f-ff5b-4cdd-a844-a35f0603f165,236,68,32
b8426ff5-c6f2-4f25-a259-764e993ffa29,a46dbced-5893-47d7-94ef-47675995fd83,237,58,42
b8426ff5-c6f2-4f25-a259-764e993ffa29,945ca4c9-0941-4fbe-9828-b2e1fcdafc96,238,70,30
b8426ff5-c6f2-4f25-a259-764e993ffa29,aca65466-25f2-49a4-a184-2c64352a58c5,239,76,24
b8426ff5-c6f2-4f25-a259-764e993ffa29,bb9e93ad-69a8-4812-99ff-1da224a82feb,240,74,26
b8426ff5-c6f2-4f25-a259-764e993ffa29,a31213fb-00cb-4858-9af2-4708ff62c801,241,62,38
b8426ff5-c6f2-4f25-a259-764e993ffa29,235429b2-3e3e-48f1-9ebc-5a7685943295,242,73,27
b8426ff5-c6f2-4f25-a259-764e993ffa29,17444d9b-e7df-4323-b2f8-55309f053de0,243,64,36
b8426ff5-c6f2-4f25-a259-764e993ffa29,3d879e1b-6718-4583-a2ce-40ef13d66a7b,244,64,36
b8426ff5-c6f2-4f25-a259-764e993ffa29,fcb5cd68-49db-4083-afc5-bb0f53633603,245,65,35
b8426ff5-c6f2-4f25-a259-764e993ffa29,47aa42ed-9d8b-4176-8ce2-5fcfdf734434,246,55,45
b8426ff5-c6f2-4f25-a259-764e993ffa29,6c2b43bb-d452-4c92-9b2b-11a9a5b96bc6,247,54,46
b8426ff5-c6f2-4f25-a259-764e993ffa29,33f2121c-7e1d-4760-9b63-a18e54c7f517,248,58,42
b8426ff5-c6f2-4f25-a259-764e993ffa29,65f93f1a-dbed-4a2e-bb61-a5dabc25d00a,249,32,68
b8426ff5-c6f2-4f25-a259-764e993ffa29,fb12c417-2dd5-4560-ab09-470fe7819f3d,250,61,39
b8426ff5-c6f2-4f25-a259-764e993ffa29,7378f7e6-8e5e-4bc0-ae97-63620a95786e,251,47,53
b8426ff5-c6f2-4f25-a259-764e993ffa29,894f0aa3-d830-41e1-be46-a84b0f7fa8fe,252,46,54
b8426ff5-c6f2-4f25-a259-764e993ffa29,22a344f4-f5aa-4fac-846c-e7687aaffc90,253,48,52
b8426ff5-c6f2-4f25-a259-764e993ffa29,ab3faebe-d735-4e55-b331-69607c2caffa,254,43,57
b8426ff5-c6f2-4f25-a259-764e993ffa29,fcf25cbd-7f8a-47cb-a8ea-5a720ef4b011,255,43,57
b8426ff5-c6f2-4f25-a259-764e993ffa29,3f99283a-da0f-4352-9f2d-a0adf62156a6,256,46,54
b8426ff5-c6f2-4f25-a259-764e993ffa29,896734f8-8d61-4231-b1e9-54d0f8a419ff,257,54,46
b8426ff5-c6f2-4f25-a259-764e993ffa29,8fbb0312-fe4c-4963-bc80-f963324d2a11,258,51,49
b8426ff5-c6f2-4f25-a259-764e993ffa29,ab418268-60ee-4ed7-94fa-d758f1e46417,259,61,39
b8426ff5-c6f2-4f25-a259-764e993ffa29,9c38d19a-fd76-476a-88f0-660c0b426660,260,56,44
b8426ff5-c6f2-4f25-a259-764e993ffa29,2e0dc553-483d-4b61-8181-4923ddf71537,261,58,42
b8426ff5-c6f2-4f25-a259-764e993ffa29,f164d196-d74b-4a1f-b96c-f4ef99bfb479,262,48,52
b8426ff5-c6f2-4f25-a259-764e993ffa29,a7a2bbbb-8774-46cf-8ad4-2ee5088666c1,263,51,49
b8426ff5-c6f2-4f25-a259-764e993ffa29,50e49c91-0285-4221-af61-e90348a4cc4f,264,52,48
b8426ff5-c6f2-4f25-a259-764e993ffa29,31facb5f-956f-4d28-87dd-baef6664c2d3,265,54,46
b8426ff5-c6f2-4f25-a259-764e993ffa29,85f6db93-3677-4081-8b97-b97c86050d77,266,58,42
b8426ff5-c6f2-4f25-a259-764e993ffa29,a19061d2-4881-498c-8753-3fb503785b7d,267,53,47
b8426ff5-c6f2-4f25-a259-764e993ffa29,7a3c766f-5c77-49b4-82da-9632402789fb,268,52,48
b8426ff5-c6f2-4f25-a259-764e993ffa29,32951ac6-8cc6-4357-afbe-757395bd12aa,269,51,49
b8426ff5-c6f2-4f25-a259-764e993ffa29,6142d6c9-889a-4704-b02f-4b09c53deda9,270,49,51
b8426ff5-c6f2-4f25-a259-764e993ffa29,0c3b0864-c0fc-4948-9592-effe6a77d823,271,54,46
b8426ff5-c6f2-4f25-a259-764e993ffa29,ecdcfabb-82ca-4561-b09e-8d1fa37c500d,272,52,48
b8426ff5-c6f2-4f25-a259-764e993ffa29,0badfbd4-de9b-41df-b39f-42b3a0e73959,273,50,50
b8426ff5-c6f2-4f25-a259-764e993ffa29,e3e382c6-fe21-46ee-b959-3623432b8f5a,274,53,47
b8426ff5-c6f2-4f25-a259-764e993ffa29,3d63b36e-a9dd-4e28-8da4-1389b59a13e0,275,59,41
b8426ff5-c6f2-4f25-a259-764e993ffa29,4089165a-dbce-4cc1-8820-30d36ecf8832,276,54,46
b8426ff5-c6f2-4f25-a259-764e993ffa29,ca66b34a-cba2-47f1-8f61-b412adfa8525,277,68,32
b8426ff5-c6f2-4f25-a259-764e993ffa29,943d843d-9d22-4972-966d-d70cf956c2d6,278,51,49
b8426ff5-c6f2-4f25-a259-764e993ffa29,9960f10b-a197-478e-a3de-e77a84d0b4ce,279,60,40
b8426ff5-c6f2-4f25-a259-764e993ffa29,1a3a8bec-ea94-4170-bd1c-88e57b528917,280,48,52
b8426ff5-c6f2-4f25-a259-764e993ffa29,9d745b41-eb99-40c8-a133-95e5989885b7,281,45,55
b8426ff5-c6f2-4f25-a259-764e993ffa29,ff2b20ea-c403-44b7-8549-cb89f069042c,282,53,47
b8426ff5-c6f2-4f25-a259-764e993ffa29,53451793-9ce8-42c3-bf8d-6df35ddb8b23,283,76,24
b8426ff5-c6f2-4f25-a259-764e993ffa29,6732ed83-90c5-418e-b441-29e9ca0ef514,284,77,23
b8426ff5-c6f2-4f25-a259-764e993ffa29,aef27823-a7a9-42ce-affb-5e0fb14917ea,285,75,25
b8426ff5-c6f2-4f25-a259-764e993ffa29,fdd426ab-b8f4-4f42-b806-a40fcd38936a,286,64,36
b8426ff5-c6f2-4f25-a259-764e993ffa29,08664625-a8c8-4c0e-a262-2a0cebb688d5,287,56,44
b8426ff5-c6f2-4f25-a259-764e993ffa29,ac85b3dd-d22a-42c8-ac81-a697f3c29b89,288,56,44
b8426ff5-c6f2-4f25-a259-764e993ffa29,d48b2ca1-b733-4f57-935d-05d17eb2e1ed,289,43,57
b8426ff5-c6f2-4f25-a259-764e993ffa29,ae8be88c-5302-492d-947c-3bd6e26ef069,290,44,56
b8426ff5-c6f2-4f25-a259-764e993ffa29,1803f52a-1a04-469d-b733-a74cc2e24c8d,291,53,47
b8426ff5-c6f2-4f25-a259-764e993ffa29,b25b5e2a-2151-4f60-a87d-586090879d4a,292,61,39
b8426ff5-c6f2-4f25-a259-764e993ffa29,b802e397-e536-4916-8aaf-6d43fb9fb71a,293,55,45
b8426ff5-c6f2-4f25-a259-764e993ffa29,6401e336-ebc4-406a-bcec-9fb325767858,294,58,42
b8426ff5-c6f2-4f25-a259-764e993ffa29,0d9dc999-2242-4a3a-b4d5-7612b701d6b7,295,54,46
b8426ff5-c6f2-4f25-a259-764e993ffa29,219e4654-48cb-499e-8e13-3ab0e58a2b09,296,60,40
b8426ff5-c6f2-4f25-a259-764e993ffa29,7b5741eb-a358-443c-85c0-b7e261538586,297,61,39
b8426ff5-c6f2-4f25-a259-764e993ffa29,768acd39-d8ca-4fb8-a62e-38d312a04df3,298,65,35
b8426ff5-c6f2-4f25-a259-764e993ffa29,48d8cf5d-3598-4534-baaf-f7585630a2b1,299,71,29
b8426ff5-c6f2-4f25-a259-764e993ffa29,2d00d283-ce03-4684-afae-e25384335214,300,66,34
