scenario_id,recommendation_id,trial_number,fund_a,fund_b
e25b48e9-4356-4c4c-8b05-94132af9dac1,5113c61c-90e2-4967-9b5b-91e21619a09d,233,13,87
e25b48e9-4356-4c4c-8b05-94132af9dac1,fdaa086c-262d-428f-a507-f5f3460d6576,234,13,87
e25b48e9-4356-4c4c-8b05-94132af9dac1,c292ba54-5a6c-44b4-83fa-f962eb7a3287,235,13,87
e25b48e9-4356-4c4c-8b05-94132af9dac1,5479bfc6-49b4-49d2-af01-6137bc2ee472,236,13,87
e25b48e9-4356-4c4c-8b05-94132af9dac1,0bd4c3af-54ee-41f4-a1c7-efe3924c1dbb,237,13,87
e25b48e9-4356-4c4c-8b05-94132af9dac1,7bc53c95-0fe9-478c-b076-097362caf4fc,238,13,87
e25b48e9-4356-4c4c-8b05-94132af9dac1,99b88e73-6236-41e7-8308-ae866a2b258d,239,14,86
e25b48e9-4356-4c4c-8b05-94132af9dac1,496ebaa1-3f80-4b4a-9363-dc25e39c3adc,240,14,86
e25b48e9-4356-4c4c-8b05-94132af9dac1,28f39cd3-4000-45b0-b641-4150a14b9492,241,14,86
e25b48e9-4356-4c4c-8b05-94132af9dac1,a9d68c84-fa8c-4630-95ce-8001b4368ce4,242,14,86
e25b48e9-4356-4c4c-8b05-94132af9dac1,a53dda91-bd65-445e-abac-276f5647abfe,243,14,86
e25b48e9-4356-4c4c-8b05-94132af9dac1,778db8e5-1e78-4917-baac-2c4bfcf6070d,244,14,86
e25b48e9-4356-4c4c-8b05-94132af9dac1,0c4eab8d-7825-4afe-8c24-aec59d1c7fdc,245,15,85
e25b48e9-4356-4c4c-8b05-94132af9dac1,25f54077-030a-46f3-aab5-83ded6fe6a01,246,15,85
e25b48e9-4356-4c4c-8b05-94132af9dac1,403de3b0-039e-4d68-9ad0-ee4d48e326ce,247,14,86
e25b48e9-4356-4c4c-8b05-94132af9dac1,9fc870cb-ea09-4eab-b7dd-5168fc5cb465,248,11,89
e25b48e9-4356-4c4c-8b05-94132af9dac1,3abf61af-32af-4207-8aaf-3c54957f4b33,249,11,89
e25b48e9-4356-4c4c-8b05-94132af9dac1,023895b0-7cc9-44bc-9f0d-ffec6f2ce087,250,5,95
e25b48e9-4356-4c4c-8b05-94132af9dac1,bb6ea18c-fb79-4e94-924e-017eaf85a3b0,251,7,93
e25b48e9-4356-4c4c-8b05-94132af9dac1,d82fbf45-edd6-4d3b-9436-6fff864a1b47,252,8,92
e25b48e9-4356-4c4c-8b05-94132af9dac1,16725ef5-ce91-4d6f-9f7e-863e910aaa3c,253,12,88
e25b48e9-4356-4c4c-8b05-94132af9dac1,93b410f1-eb22-4248-9f41-d9208232acd7,254,13,87
e25b48e9-4356-4c4c-8b05-94132af9dac1,a211b796-894c-4849-b2a2-692f472aa8ee,255,11,89
e25b48e9-4356-4c4c-8b05-94132af9dac1,f7f06d4e-81c2-47d6-8205-93528e674ab9,256,12,88
e25b48e9-4356-4c4c-8b05-94132af9dac1,4fda9c4a-457e-4225-bc48-9e0ac38e15d7,257,19,81
e25b48e9-4356-4c4c-8b05-94132af9dac1,9ff79dc9-c508-4079-a3f1-976ca51e5aea,258,20,80
e25b48e9-4356-4c4c-8b05-94132af9dac1,18c8094a-f664-48d9-af80-680d67e3983d,259,18,82
e25b48e9-4356-4c4c-8b05-94132af9dac1,9a671df4-a7c0-4776-8a9e-52cb66aeee59,260,20,80
e25b48e9-4356-4c4c-8b05-94132af9dac1,827d5e16-1553-4ccd-997b-3baaad67894b,261,21,79
e25b48e9-4356-4c4c-8b05-94132af9dac1,6a3b86b3-0fba-41f9-b961-25b822412842,262,25,75
e25b48e9-4356-4c4c-8b05-94132af9dac1,787ce358-d1cc-4f85-8ff9-f0f3f80d2a88,263,21,79
e25b48e9-4356-4c4c-8b05-94132af9dac1,7d80a0aa-acba-4e02-8c1c-39a2d3f52554,264,20,80
e25b48e9-4356-4c4c-8b05-94132af9dac1,35380554-652f-4807-b159-55f4020a1db3,265,18,82
e25b48e9-4356-4c4c-8b05-94132af9dac1,1d6b625d-fce2-4c53-9e89-8c740fe7a0b7,266,16,84
e25b48e9-4356-4c4c-8b05-94132af9dac1,d1c716b5-601e-4507-8b23-3f3324545239,267,17,83
e25b48e9-4356-4c4c-8b05-94132af9dac1,d253e9e6-0860-4821-b5e1-a025734a067a,268,17,83
e25b48e9-4356-4c4c-8b05-94132af9dac1,55868dca-9e87-428a-8f4e-43a9bbe1251c,269,18,82
e25b48e9-4356-4c4c-8b05-94132af9dac1,4c2b20f1-e181-49e2-95b5-8ee62a452ec4,270,19,81
e25b48e9-4356-4c4c-8b05-94132af9dac1,ae7f07a8-ee2f-4034-a46a-e9618479f3d7,271,24,76
e25b48e9-4356-4c4c-8b05-94132af9dac1,4ba48348-52b9-4b3e-ba0c-47c45167e649,272,24,76
e25b48e9-4356-4c4c-8b05-94132af9dac1,68912f51-e223-4352-ad3c-eb2204a5977e,273,24,76
e25b48e9-4356-4c4c-8b05-94132af9dac1,935cdf66-e8b8-40c3-a910-d6a92e236077,274,24,76
e25b48e9-4356-4c4c-8b05-94132af9dac1,d46b36d9-a32f-4c88-b517-d195adcff1df,275,23,77
e25b48e9-4356-4c4c-8b05-94132af9dac1,de79cb6f-b5a0-46fa-8ca1-35404281f058,276,23,77
e25b48e9-4356-4c4c-8b05-94132af9dac1,d4703e85-6ea6-4560-ba38-34d6c3d1b99f,277,24,76
e25b48e9-4356-4c4c-8b05-94132af9dac1,e78605fc-57ea-4f71-a8ea-bed3cea73c85,278,24,76
e25b48e9-4356-4c4c-8b05-94132af9dac1,8541db3f-da41-4451-ac3e-0573ce48c80f,279,27,73
e25b48e9-4356-4c4c-8b05-94132af9dac1,8d61caf9-eedb-44fb-9b26-91b517ccc42e,280,28,72
e25b48e9-4356-4c4c-8b05-94132af9dac1,56a2ecd4-014b-4f5c-904b-4710dc257216,281,26,74
e25b48e9-4356-4c4c-8b05-94132af9dac1,11b2fa9b-917b-4df8-914c-f3291637f0ac,282,27,73
e25b48e9-4356-4c4c-8b05-94132af9dac1,cf11c4c4-8f97-470c-a6cc-1c1101acacbb,283,25,75
e25b48e9-4356-4c4c-8b05-94132af9dac1,c6568db1-e322-4dab-9a44-2978f56d1cea,284,23,77
e25b48e9-4356-4c4c-8b05-94132af9dac1,0c5e6549-14ba-49b3-9d4a-5f38b706b21a,285,24,76
e25b48e9-4356-4c4c-8b05-94132af9dac1,0371e21f-1da1-4259-850c-c543ff9fb4a9,286,31,69
e25b48e9-4356-4c4c-8b05-94132af9dac1,98db362f-ec1a-4caf-81d4-4f042b5badf8,287,29,71
e25b48e9-4356-4c4c-8b05-94132af9dac1,eff47aa7-db7f-402d-98c6-d3a23d6ebe75,288,30,70
e25b48e9-4356-4c4c-8b05-94132af9dac1,63f1cb8a-5031-4465-8e3b-26697bc8b049,289,22,78
e25b48e9-4356-4c4c-8b05-94132af9dac1,2470cd2e-a39d-47e8-aba9-7fd02e915f64,290,25,75
e25b48e9-4356-4c4c-8b05-94132af9dac1,913f1434-8cef-45e2-b8ee-707bb1ea65d2,291,30,70
e25b48e9-4356-4c4c-8b05-94132af9dac1,1b32d9f3-1af0-47e4-8f32-33c957dec24f,292,29,71
e25b48e9-4356-4c4c-8b05-94132af9dac1,c6a0866d-4b9a-47a8-9237-dc2cc5682d46,293,35,65
e25b48e9-4356-4c4c-8b05-94132af9dac1,8f611a36-579b-47fc-8de6-fd3851a14f05,294,29,71
e25b48e9-4356-4c4c-8b05-94132af9dac1,c3338ae5-f2d0-4652-9ef6-6ba465c08a85,295,29,71
e25b48e9-4356-4c4c-8b05-94132af9dac1,b180bfa9-8482-48c0-8253-242a9546ca2f,296,32,68
e25b48e9-4356-4c4c-8b05-94132af9dac1,01bfe2ca-7a70-4e45-b167-a77f443d6790,297,31,69
e25b48e9-4356-4c4c-8b05-94132af9dac1,5a94d77a-e7f9-4ea6-9335-ba25a046c27a,298,30,70
e25b48e9-4356-4c4c-8b05-94132af9dac1,cab0e45c-8df5-4cd3-b328-d3b75c9c8dbd,299,28,72
e25b48e9-4356-4c4c-8b05-94132af9dac1,7f6b51b0-12c9-4384-9588-2b8f8b17f219,300,25,75
