scenario_id,recommendation_id,trial_number,fund_a,fund_b
2e1e164a-699c-4c00-acff-61a98e23ddec,2e57bffa-098f-4b83-8a61-66f4a83371b4,236,12,88
2e1e164a-699c-4c00-acff-61a98e23ddec,e1311d28-326a-47a8-8a88-cca0cf8009b3,237,9,91
2e1e164a-699c-4c00-acff-61a98e23ddec,46df61d0-5506-480a-9d50-d87576c66c0e,238,28,72
2e1e164a-699c-4c00-acff-61a98e23ddec,2dde0db5-a666-4ebf-ae4d-c6053944e93d,239,44,56
2e1e164a-699c-4c00-acff-61a98e23ddec,1048aceb-44b8-4d7e-b4df-adafa23b2f84,240,15,85
2e1e164a-699c-4c00-acff-61a98e23ddec,367b407b-dd3a-4f33-ae33-070e2b79ad47,241,9,91
2e1e164a-699c-4c00-acff-61a98e23ddec,91e24cdd-7666-4cad-bcd9-773e1ed2932a,242,19,81
2e1e164a-699c-4c00-acff-61a98e23ddec,96fa91bc-7e66-4ff7-b775-863849351cf5,243,15,85
2e1e164a-699c-4c00-acff-61a98e23ddec,a60d2fa6-fa3d-4dcb-a69b-3e7097bc94b1,244,17,83
2e1e164a-699c-4c00-acff-61a98e23ddec,b68bf049-0cce-4249-89b0-58e39a2e1b56,245,20,80
2e1e164a-699c-4c00-acff-61a98e23ddec,fd9afe45-c904-445b-a274-63c4cc10498b,246,50,50
2e1e164a-699c-4c00-acff-61a98e23ddec,fae90380-e6c5-4c9c-97f7-549f349447d5,247,59,41
2e1e164a-699c-4c00-acff-61a98e23ddec,4de57094-9605-44ce-ba0a-df1b5905fe52,248,49,51
2e1e164a-699c-4c00-acff-61a98e23ddec,a2a76970-a18b-457a-aa14-91bcfa337ae5,249,12,88
2e1e164a-699c-4c00-acff-61a98e23ddec,9f14db89-76c2-458b-98af-ce0226f67c16,250,60,40
2e1e164a-699c-4c00-acff-61a98e23ddec,e119317b-1ed5-4d25-956d-77c845045048,251,56,44
2e1e164a-699c-4c00-acff-61a98e23ddec,693aa9ee-1322-41a2-a551-59c7a8eabf33,252,72,28
2e1e164a-699c-4c00-acff-61a98e23ddec,c00eb5c0-08e0-465a-b414-716514d844be,253,19,81
2e1e164a-699c-4c00-acff-61a98e23ddec,2e1f5de7-d561-4631-af09-7cd729f01981,254,34,66
2e1e164a-699c-4c00-acff-61a98e23ddec,fdc6705a-216b-4a4e-9247-2876e19a81ed,255,49,51
2e1e164a-699c-4c00-acff-61a98e23ddec,c550c6bb-cf83-45c9-9964-5f98a43ac389,256,49,51
2e1e164a-699c-4c00-acff-61a98e23ddec,7ce91ba6-f2a1-429e-b604-c6287ebaeb55,257,42,58
2e1e164a-699c-4c00-acff-61a98e23ddec,df70cc93-b1e3-4319-9795-630cca62d8db,258,9,91
2e1e164a-699c-4c00-acff-61a98e23ddec,cf28a979-c74a-4772-926f-d20ecd66f61e,259,15,85
2e1e164a-699c-4c00-acff-61a98e23ddec,45397be0-d33a-47ca-9fb2-6fe274a416ac,260,11,89
2e1e164a-699c-4c00-acff-61a98e23ddec,e4f1393f-0dde-4f1b-8d82-08d8f165486f,261,6,94
2e1e164a-699c-4c00-acff-61a98e23ddec,4918d12d-70c9-4620-9d8a-0e722246b291,262,10,90
2e1e164a-699c-4c00-acff-61a98e23ddec,b7aec36b-e76e-4ad4-938e-c66d5c9143a2,263,14,86
2e1e164a-699c-4c00-acff-61a98e23ddec,61a37a50-d761-42ab-9643-73439f4ff75b,264,13,87
2e1e164a-699c-4c00-acff-61a98e23ddec,c4231ecf-d2ce-4bcb-ad6c-383a3d44a943,265,14,86
2e1e164a-699c-4c00-acff-61a98e23ddec,90c8cfa0-b81e-4890-aaf3-e6e7ca5bcfe4,266,22,78
2e1e164a-699c-4c00-acff-61a98e23ddec,fbf634dd-6ffb-4bcc-80e8-2239f44bed3b,267,2,98
2e1e164a-699c-4c00-acff-61a98e23ddec,414d4946-16ed-4c14-aab4-26fbaafca9e6,268,2,98
2e1e164a-699c-4c00-acff-61a98e23ddec,e1549d92-fb13-457f-aea9-4999006f4539,269,2,98
2e1e164a-699c-4c00-acff-61a98e23ddec,462d0cd5-a493-41b1-92fe-9658360bb6d8,270,2,98
2e1e164a-699c-4c00-acff-61a98e23ddec,c934d263-9c40-4ec7-a6ac-983928063aaa,271,9,91
2e1e164a-699c-4c00-acff-61a98e23ddec,f8d73df2-bf6b-4b1b-be5b-50242e80afca,272,10,90
2e1e164a-699c-4c00-acff-61a98e23ddec,2cae2745-6805-42dd-871b-263dbb538cbf,273,4,96
2e1e164a-699c-4c00-acff-61a98e23ddec,5bd945fa-3042-48a9-b91f-9e89192885a2,274,8,92
2e1e164a-699c-4c00-acff-61a98e23ddec,f00ddb0d-689f-467b-8ad1-05d3187fcb6d,275,10,90
2e1e164a-699c-4c00-acff-61a98e23ddec,3b6e9490-a95e-4f82-b036-c92826415b04,276,16,84
2e1e164a-699c-4c00-acff-61a98e23ddec,e367e29b-bbaf-4a0f-a508-382ce1310b11,277,32,68
2e1e164a-699c-4c00-acff-61a98e23ddec,6da5299f-6775-416a-a1fd-7ad0f5e78c21,278,15,85
2e1e164a-699c-4c00-acff-61a98e23ddec,f4dc8103-824c-44ee-99cc-b37a6c72033b,279,15,85
2e1e164a-699c-4c00-acff-61a98e23ddec,e81b4afd-389a-47a6-be97-ff491af03b0b,280,21,79
2e1e164a-699c-4c00-acff-61a98e23ddec,281de2dc-f0a9-4c52-a2a7-c606f0d6aa94,281,43,57
2e1e164a-699c-4c00-acff-61a98e23ddec,f0b7a375-6a3a-4926-a1b2-4a4045e03ec8,282,10,90
2e1e164a-699c-4c00-acff-61a98e23ddec,d9c883bb-e3f5-49b6-98f1-91324d70617d,283,51,49
2e1e164a-699c-4c00-acff-61a98e23ddec,dc27b68b-e084-4b37-bf74-404d344bb923,284,74,26
2e1e164a-699c-4c00-acff-61a98e23ddec,0f292915-2c7c-4562-b547-c6edc4dd287e,285,96,4
2e1e164a-699c-4c00-acff-61a98e23ddec,3b876836-0d18-403c-beca-d1dafc80d8d4,286,14,86
2e1e164a-699c-4c00-acff-61a98e23ddec,3879219e-019c-4468-a63f-3ca13ac7515b,287,33,67
2e1e164a-699c-4c00-acff-61a98e23ddec,436a4618-b950-4a72-b06d-25b41246c286,288,24,76
2e1e164a-699c-4c00-acff-61a98e23ddec,48eff68f-2175-4208-bfe1-b2dc1d361250,289,49,51
2e1e164a-699c-4c00-acff-61a98e23ddec,5a36f9b1-004e-46ef-b3a3-b989217e6ef0,290,48,52
2e1e164a-699c-4c00-acff-61a98e23ddec,9920077d-5dc3-40ac-a357-e4ff6665c757,291,35,65
2e1e164a-699c-4c00-acff-61a98e23ddec,1dd580be-7e64-4d1a-89e0-a351bc981ac3,292,66,34
2e1e164a-699c-4c00-acff-61a98e23ddec,69dfb0be-ed09-4c20-bd7e-73849df80279,293,10,90
2e1e164a-699c-4c00-acff-61a98e23ddec,ac57d378-b72e-4a85-abc8-31151c4a073a,294,18,82
2e1e164a-699c-4c00-acff-61a98e23ddec,28c4dfb6-1736-44f6-b868-944b780f3d42,295,20,80
2e1e164a-699c-4c00-acff-61a98e23ddec,9a28144e-cec9-4a01-b644-ca0074ea3b60,296,13,87
2e1e164a-699c-4c00-acff-61a98e23ddec,4ea6a120-3955-44e7-9d19-cda602f6c6be,297,8,92
2e1e164a-699c-4c00-acff-61a98e23ddec,519d1340-a0cc-4418-b930-ccd9ac92847e,298,32,68
2e1e164a-699c-4c00-acff-61a98e23ddec,f126ec44-0f04-4b17-be89-2b2e44755539,299,74,26
2e1e164a-699c-4c00-acff-61a98e23ddec,0cde76d7-442a-438c-80cc-3987136d2eb5,300,48,52
